Scenario,Algorithm,Runtime (s),Distance,Visited Nodes,Start,Goal,Seed
city,astar,0.0022656917572021484,8.87831517751085,46,"(18, 6, 3)","(11, 3, 5)",35
city,astar,8.392333984375e-05,1.4142135623730951,2,"(11, 1, 1)","(10, 2, 1)",36
city,astar,8.130073547363281e-05,1.4142135623730951,2,"(11, 1, 1)","(10, 2, 1)",36
city,astar,7.82012939453125e-05,1.4142135623730951,2,"(11, 1, 1)","(10, 2, 1)",36
city,astar,7.724761962890625e-05,1.4142135623730951,2,"(11, 1, 1)","(10, 2, 1)",36
city,astar,8.749961853027344e-05,1.4142135623730951,2,"(11, 1, 1)","(10, 2, 1)",36
city,astar,8.20159912109375e-05,1.4142135623730951,2,"(11, 1, 1)","(10, 2, 1)",36
city,astar,7.915496826171875e-05,1.4142135623730951,2,"(11, 1, 1)","(10, 2, 1)",36
city,astar,9.441375732421875e-05,1.4142135623730951,2,"(11, 1, 1)","(10, 2, 1)",36
city,astar,7.843971252441406e-05,1.4142135623730951,2,"(11, 1, 1)","(10, 2, 1)",36
city,astar,8.058547973632812e-05,1.4142135623730951,2,"(11, 1, 1)","(10, 2, 1)",36
city,astar,0.00028824806213378906,3.732050807568877,6,"(3, 10, 9)","(2, 11, 6)",37
city,astar,0.0002770423889160156,3.732050807568877,6,"(3, 10, 9)","(2, 11, 6)",37
city,astar,0.0002799034118652344,3.732050807568877,6,"(3, 10, 9)","(2, 11, 6)",37
city,astar,0.0002818107604980469,3.732050807568877,6,"(3, 10, 9)","(2, 11, 6)",37
city,astar,0.0006098747253417969,3.732050807568877,6,"(3, 10, 9)","(2, 11, 6)",37
city,astar,0.0002808570861816406,3.732050807568877,6,"(3, 10, 9)","(2, 11, 6)",37
city,astar,0.00028967857360839844,3.732050807568877,6,"(3, 10, 9)","(2, 11, 6)",37
city,astar,0.00028061866760253906,3.732050807568877,6,"(3, 10, 9)","(2, 11, 6)",37
city,astar,0.0002789497375488281,3.732050807568877,6,"(3, 10, 9)","(2, 11, 6)",37
city,astar,0.0002765655517578125,3.732050807568877,6,"(3, 10, 9)","(2, 11, 6)",37
city,astar,0.0043294429779052734,13.803118619434354,96,"(14, 7, 2)","(3, 6, 8)",38
city,astar,0.004142284393310547,13.803118619434354,96,"(14, 7, 2)","(3, 6, 8)",38
city,astar,0.00423121452331543,13.803118619434354,96,"(14, 7, 2)","(3, 6, 8)",38
city,astar,0.004506111145019531,13.803118619434354,96,"(14, 7, 2)","(3, 6, 8)",38
city,astar,0.004437923431396484,13.803118619434354,96,"(14, 7, 2)","(3, 6, 8)",38
city,astar,0.004472494125366211,13.803118619434354,96,"(14, 7, 2)","(3, 6, 8)",38
city,astar,0.00448155403137207,13.803118619434354,96,"(14, 7, 2)","(3, 6, 8)",38
city,astar,0.004445314407348633,13.803118619434354,96,"(14, 7, 2)","(3, 6, 8)",38
city,astar,0.004408836364746094,13.803118619434354,96,"(14, 7, 2)","(3, 6, 8)",38
city,astar,0.004450082778930664,13.803118619434354,96,"(14, 7, 2)","(3, 6, 8)",38
city,astar,0.0013537406921386719,7.5604779323150675,25,"(7, 5, 7)","(1, 4, 4)",39
city,astar,0.0013840198516845703,7.5604779323150675,25,"(7, 5, 7)","(1, 4, 4)",39
city,astar,0.0013647079467773438,7.5604779323150675,25,"(7, 5, 7)","(1, 4, 4)",39
city,astar,0.0016429424285888672,7.5604779323150675,25,"(7, 5, 7)","(1, 4, 4)",39
city,astar,0.0013699531555175781,7.5604779323150675,25,"(7, 5, 7)","(1, 4, 4)",39
city,astar,0.0013899803161621094,7.5604779323150675,25,"(7, 5, 7)","(1, 4, 4)",39
city,astar,0.0013689994812011719,7.5604779323150675,25,"(7, 5, 7)","(1, 4, 4)",39
city,astar,0.0013751983642578125,7.5604779323150675,25,"(7, 5, 7)","(1, 4, 4)",39
city,astar,0.001367807388305664,7.5604779323150675,25,"(7, 5, 7)","(1, 4, 4)",39
city,astar,0.0013659000396728516,7.5604779323150675,25,"(7, 5, 7)","(1, 4, 4)",39
city,astar,0.009259462356567383,16.7566303550217,213,"(15, 10, 9)","(2, 4, 5)",40
city,astar,0.009145021438598633,16.7566303550217,213,"(15, 10, 9)","(2, 4, 5)",40
city,astar,0.009568214416503906,16.7566303550217,213,"(15, 10, 9)","(2, 4, 5)",40
city,astar,0.009226799011230469,16.7566303550217,213,"(15, 10, 9)","(2, 4, 5)",40
city,astar,0.00916743278503418,16.7566303550217,213,"(15, 10, 9)","(2, 4, 5)",40
city,astar,0.009176492691040039,16.7566303550217,213,"(15, 10, 9)","(2, 4, 5)",40
city,astar,0.009065389633178711,16.7566303550217,213,"(15, 10, 9)","(2, 4, 5)",40
city,astar,0.009223699569702148,16.7566303550217,213,"(15, 10, 9)","(2, 4, 5)",40
city,astar,0.009501457214355469,16.7566303550217,213,"(15, 10, 9)","(2, 4, 5)",40
city,astar,0.009210586547851562,16.7566303550217,213,"(15, 10, 9)","(2, 4, 5)",40
city,astar,0.0008447170257568359,7.732050807568877,18,"(13, 6, 4)","(6, 7, 5)",41
city,astar,0.0008234977722167969,7.732050807568877,18,"(13, 6, 4)","(6, 7, 5)",41
city,astar,0.0008180141448974609,7.732050807568877,18,"(13, 6, 4)","(6, 7, 5)",41
city,astar,0.0011496543884277344,7.732050807568877,18,"(13, 6, 4)","(6, 7, 5)",41
city,astar,0.0010526180267333984,7.732050807568877,18,"(13, 6, 4)","(6, 7, 5)",41
city,astar,0.0010416507720947266,7.732050807568877,18,"(13, 6, 4)","(6, 7, 5)",41
city,astar,0.001028299331665039,7.732050807568877,18,"(13, 6, 4)","(6, 7, 5)",41
city,astar,0.0010390281677246094,7.732050807568877,18,"(13, 6, 4)","(6, 7, 5)",41
city,astar,0.0010461807250976562,7.732050807568877,18,"(13, 6, 4)","(6, 7, 5)",41
city,astar,0.0010294914245605469,7.732050807568877,18,"(13, 6, 4)","(6, 7, 5)",41
city,astar,0.00047898292541503906,5.878315177510849,11,"(4, 1, 5)","(8, 4, 3)",42
city,astar,0.0004799365997314453,5.878315177510849,11,"(4, 1, 5)","(8, 4, 3)",42
city,astar,0.0004761219024658203,5.878315177510849,11,"(4, 1, 5)","(8, 4, 3)",42
city,astar,0.0004899501800537109,5.878315177510849,11,"(4, 1, 5)","(8, 4, 3)",42
city,astar,0.0004801750183105469,5.878315177510849,11,"(4, 1, 5)","(8, 4, 3)",42
city,astar,0.000476837158203125,5.878315177510849,11,"(4, 1, 5)","(8, 4, 3)",42
city,astar,0.0007991790771484375,5.878315177510849,11,"(4, 1, 5)","(8, 4, 3)",42
city,astar,0.0004889965057373047,5.878315177510849,11,"(4, 1, 5)","(8, 4, 3)",42
city,astar,0.00047898292541503906,5.878315177510849,11,"(4, 1, 5)","(8, 4, 3)",42
city,astar,0.0004754066467285156,5.878315177510849,11,"(4, 1, 5)","(8, 4, 3)",42
city,astar,0.0014538764953613281,13.732050807568877,36,"(2, 5, 3)","(15, 6, 2)",43
city,astar,0.001432657241821289,13.732050807568877,36,"(2, 5, 3)","(15, 6, 2)",43
city,astar,0.0014965534210205078,13.732050807568877,36,"(2, 5, 3)","(15, 6, 2)",43
city,astar,0.0017478466033935547,13.732050807568877,36,"(2, 5, 3)","(15, 6, 2)",43
city,astar,0.001961231231689453,13.732050807568877,36,"(2, 5, 3)","(15, 6, 2)",43
city,astar,0.0016553401947021484,13.732050807568877,36,"(2, 5, 3)","(15, 6, 2)",43
city,astar,0.0016818046569824219,13.732050807568877,36,"(2, 5, 3)","(15, 6, 2)",43
city,astar,0.0016832351684570312,13.732050807568877,36,"(2, 5, 3)","(15, 6, 2)",43
city,astar,0.001665353775024414,13.732050807568877,36,"(2, 5, 3)","(15, 6, 2)",43
city,astar,0.0016787052154541016,13.732050807568877,36,"(2, 5, 3)","(15, 6, 2)",43
city,astar,0.003534555435180664,13.120955864630137,81,"(14, 9, 9)","(4, 3, 7)",44
city,astar,0.0034830570220947266,13.120955864630137,81,"(14, 9, 9)","(4, 3, 7)",44
city,astar,0.003476381301879883,13.120955864630137,81,"(14, 9, 9)","(4, 3, 7)",44
city,astar,0.003473997116088867,13.120955864630137,81,"(14, 9, 9)","(4, 3, 7)",44
city,astar,0.003485441207885742,13.120955864630137,81,"(14, 9, 9)","(4, 3, 7)",44
city,astar,0.003478527069091797,13.120955864630137,81,"(14, 9, 9)","(4, 3, 7)",44
city,astar,0.003785371780395508,13.120955864630137,81,"(14, 9, 9)","(4, 3, 7)",44
city,astar,0.003473997116088867,13.120955864630137,81,"(14, 9, 9)","(4, 3, 7)",44
city,astar,0.003468036651611328,13.120955864630137,81,"(14, 9, 9)","(4, 3, 7)",44
city,astar,0.0034706592559814453,13.120955864630137,81,"(14, 9, 9)","(4, 3, 7)",44
city,astar,0.0004405975341796875,6.242640687119285,8,"(9, 7, 8)","(9, 2, 5)",45
city,astar,0.0004284381866455078,6.242640687119285,8,"(9, 7, 8)","(9, 2, 5)",45
city,astar,0.0004296302795410156,6.242640687119285,8,"(9, 7, 8)","(9, 2, 5)",45
city,astar,0.00043773651123046875,6.242640687119285,8,"(9, 7, 8)","(9, 2, 5)",45
city,astar,0.00042700767517089844,6.242640687119285,8,"(9, 7, 8)","(9, 2, 5)",45
city,astar,0.0004317760467529297,6.242640687119285,8,"(9, 7, 8)","(9, 2, 5)",45
city,astar,0.0007371902465820312,6.242640687119285,8,"(9, 7, 8)","(9, 2, 5)",45
city,astar,0.00042057037353515625,6.242640687119285,8,"(9, 7, 8)","(9, 2, 5)",45
city,astar,0.0004215240478515625,6.242640687119285,8,"(9, 7, 8)","(9, 2, 5)",45
city,astar,0.0004436969757080078,6.242640687119285,8,"(9, 7, 8)","(9, 2, 5)",45
city,astar,0.005551338195800781,18.196152422706632,137,"(3, 7, 1)","(19, 10, 4)",46
city,astar,0.005523204803466797,18.196152422706632,137,"(3, 7, 1)","(19, 10, 4)",46
city,astar,0.0051953792572021484,18.196152422706632,137,"(3, 7, 1)","(19, 10, 4)",46
city,astar,0.0051996707916259766,18.196152422706632,137,"(3, 7, 1)","(19, 10, 4)",46
city,astar,0.005208730697631836,18.196152422706632,137,"(3, 7, 1)","(19, 10, 4)",46
city,astar,0.005239009857177734,18.196152422706632,137,"(3, 7, 1)","(19, 10, 4)",46
city,astar,0.0058825016021728516,18.196152422706632,137,"(3, 7, 1)","(19, 10, 4)",46
city,astar,0.007857799530029297,18.196152422706632,137,"(3, 7, 1)","(19, 10, 4)",46
city,astar,0.007815122604370117,18.196152422706632,137,"(3, 7, 1)","(19, 10, 4)",46
city,astar,0.0052890777587890625,18.196152422706632,137,"(3, 7, 1)","(19, 10, 4)",46
city,astar,0.00037360191345214844,8.803118619434352,7,"(12, 2, 7)","(18, 8, 6)",47
city,astar,0.0003616809844970703,8.803118619434352,7,"(12, 2, 7)","(18, 8, 6)",47
city,astar,0.00034689903259277344,8.803118619434352,7,"(12, 2, 7)","(18, 8, 6)",47
city,astar,0.0003535747528076172,8.803118619434352,7,"(12, 2, 7)","(18, 8, 6)",47
city,astar,0.0003483295440673828,8.803118619434352,7,"(12, 2, 7)","(18, 8, 6)",47
city,astar,0.0006628036499023438,8.803118619434352,7,"(12, 2, 7)","(18, 8, 6)",47
city,astar,0.00034689903259277344,8.803118619434352,7,"(12, 2, 7)","(18, 8, 6)",47
city,astar,0.0003428459167480469,8.803118619434352,7,"(12, 2, 7)","(18, 8, 6)",47
city,astar,0.0003561973571777344,8.803118619434352,7,"(12, 2, 7)","(18, 8, 6)",47
city,astar,0.0003485679626464844,8.803118619434352,7,"(12, 2, 7)","(18, 8, 6)",47
city,astar,0.0003390312194824219,8.485281374238571,7,"(18, 6, 3)","(18, 12, 9)",48
city,astar,0.00034356117248535156,8.485281374238571,7,"(18, 6, 3)","(18, 12, 9)",48
city,astar,0.0003349781036376953,8.485281374238571,7,"(18, 6, 3)","(18, 12, 9)",48
city,astar,0.0003490447998046875,8.485281374238571,7,"(18, 6, 3)","(18, 12, 9)",48
city,astar,0.00034332275390625,8.485281374238571,7,"(18, 6, 3)","(18, 12, 9)",48
city,astar,0.0003402233123779297,8.485281374238571,7,"(18, 6, 3)","(18, 12, 9)",48
city,astar,0.00034689903259277344,8.485281374238571,7,"(18, 6, 3)","(18, 12, 9)",48
city,astar,0.0003409385681152344,8.485281374238571,7,"(18, 6, 3)","(18, 12, 9)",48
city,astar,0.0003452301025390625,8.485281374238571,7,"(18, 6, 3)","(18, 12, 9)",48
city,astar,0.0003414154052734375,8.485281374238571,7,"(18, 6, 3)","(18, 12, 9)",48
city,astar,0.00015997886657714844,2.414213562373095,3,"(3, 6, 7)","(4, 6, 9)",49
city,astar,0.0001544952392578125,2.414213562373095,3,"(3, 6, 7)","(4, 6, 9)",49
city,astar,0.0001537799835205078,2.414213562373095,3,"(3, 6, 7)","(4, 6, 9)",49
city,astar,0.0001533031463623047,2.414213562373095,3,"(3, 6, 7)","(4, 6, 9)",49
city,astar,0.00016188621520996094,2.414213562373095,3,"(3, 6, 7)","(4, 6, 9)",49
city,astar,0.000152587890625,2.414213562373095,3,"(3, 6, 7)","(4, 6, 9)",49
city,astar,0.00015115737915039062,2.414213562373095,3,"(3, 6, 7)","(4, 6, 9)",49
city,astar,0.00014853477478027344,2.414213562373095,3,"(3, 6, 7)","(4, 6, 9)",49
city,astar,0.000152587890625,2.414213562373095,3,"(3, 6, 7)","(4, 6, 9)",49
city,astar,0.00016069412231445312,2.414213562373095,3,"(3, 6, 7)","(4, 6, 9)",49
city,astar,0.002646207809448242,11.535169427003233,43,"(16, 5, 6)","(8, 12, 8)",50
city,astar,0.002474546432495117,11.535169427003233,43,"(16, 5, 6)","(8, 12, 8)",50
city,astar,0.0024843215942382812,11.535169427003233,43,"(16, 5, 6)","(8, 12, 8)",50
city,astar,0.0024640560150146484,11.535169427003233,43,"(16, 5, 6)","(8, 12, 8)",50
city,astar,0.0024566650390625,11.535169427003233,43,"(16, 5, 6)","(8, 12, 8)",50
city,astar,0.0025212764739990234,11.535169427003233,43,"(16, 5, 6)","(8, 12, 8)",50
city,astar,0.0024843215942382812,11.535169427003233,43,"(16, 5, 6)","(8, 12, 8)",50
city,astar,0.0025031566619873047,11.535169427003233,43,"(16, 5, 6)","(8, 12, 8)",50
city,astar,0.002458333969116211,11.535169427003233,43,"(16, 5, 6)","(8, 12, 8)",50
city,astar,0.0024847984313964844,11.535169427003233,43,"(16, 5, 6)","(8, 12, 8)",50
city,astar,0.0003650188446044922,7.706742302257039,8,"(8, 9, 9)","(6, 4, 4)",51
city,astar,0.0003628730773925781,7.706742302257039,8,"(8, 9, 9)","(6, 4, 4)",51
city,astar,0.00035500526428222656,7.706742302257039,8,"(8, 9, 9)","(6, 4, 4)",51
city,astar,0.00037980079650878906,7.706742302257039,8,"(8, 9, 9)","(6, 4, 4)",51
city,astar,0.0003559589385986328,7.706742302257039,8,"(8, 9, 9)","(6, 4, 4)",51
city,astar,0.00035691261291503906,7.706742302257039,8,"(8, 9, 9)","(6, 4, 4)",51
city,astar,0.0006763935089111328,7.706742302257039,8,"(8, 9, 9)","(6, 4, 4)",51
city,astar,0.00037026405334472656,7.706742302257039,8,"(8, 9, 9)","(6, 4, 4)",51
city,astar,0.0003533363342285156,7.706742302257039,8,"(8, 9, 9)","(6, 4, 4)",51
city,astar,0.0003559589385986328,7.706742302257039,8,"(8, 9, 9)","(6, 4, 4)",51
city,astar,0.001753091812133789,9.706742302257041,42,"(9, 1, 9)","(16, 6, 7)",52
city,astar,0.0017199516296386719,9.706742302257041,42,"(9, 1, 9)","(16, 6, 7)",52
city,astar,0.0017421245574951172,9.706742302257041,42,"(9, 1, 9)","(16, 6, 7)",52
city,astar,0.0017328262329101562,9.706742302257041,42,"(9, 1, 9)","(16, 6, 7)",52
city,astar,0.0019617080688476562,9.706742302257041,42,"(9, 1, 9)","(16, 6, 7)",52
city,astar,0.0022912025451660156,9.706742302257041,42,"(9, 1, 9)","(16, 6, 7)",52
city,astar,0.0019450187683105469,9.706742302257041,42,"(9, 1, 9)","(16, 6, 7)",52
city,astar,0.0019583702087402344,9.706742302257041,42,"(9, 1, 9)","(16, 6, 7)",52
city,astar,0.001986980438232422,9.706742302257041,42,"(9, 1, 9)","(16, 6, 7)",52
city,astar,0.001955270767211914,9.706742302257041,42,"(9, 1, 9)","(16, 6, 7)",52
city,astar,0.001440286636352539,10.65685424949238,32,"(7, 8, 9)","(16, 12, 9)",53
city,astar,0.0014615058898925781,10.65685424949238,32,"(7, 8, 9)","(16, 12, 9)",53
city,astar,0.0014393329620361328,10.65685424949238,32,"(7, 8, 9)","(16, 12, 9)",53
city,astar,0.0014421939849853516,10.65685424949238,32,"(7, 8, 9)","(16, 12, 9)",53
city,astar,0.0014309883117675781,10.65685424949238,32,"(7, 8, 9)","(16, 12, 9)",53
city,astar,0.001447439193725586,10.65685424949238,32,"(7, 8, 9)","(16, 12, 9)",53
city,astar,0.0014426708221435547,10.65685424949238,32,"(7, 8, 9)","(16, 12, 9)",53
city,astar,0.0017173290252685547,10.65685424949238,32,"(7, 8, 9)","(16, 12, 9)",53
city,astar,0.0014362335205078125,10.65685424949238,32,"(7, 8, 9)","(16, 12, 9)",53
city,astar,0.0014417171478271484,10.65685424949238,32,"(7, 8, 9)","(16, 12, 9)",53
city,astar,0.0002510547637939453,5.414213562373095,6,"(5, 8, 9)","(10, 8, 8)",54
city,astar,0.0002455711364746094,5.414213562373095,6,"(5, 8, 9)","(10, 8, 8)",54
city,astar,0.00025343894958496094,5.414213562373095,6,"(5, 8, 9)","(10, 8, 8)",54
city,astar,0.0002522468566894531,5.414213562373095,6,"(5, 8, 9)","(10, 8, 8)",54
city,astar,0.000255584716796875,5.414213562373095,6,"(5, 8, 9)","(10, 8, 8)",54
city,astar,0.00024366378784179688,5.414213562373095,6,"(5, 8, 9)","(10, 8, 8)",54
city,astar,0.0002465248107910156,5.414213562373095,6,"(5, 8, 9)","(10, 8, 8)",54
city,astar,0.000247955322265625,5.414213562373095,6,"(5, 8, 9)","(10, 8, 8)",54
city,astar,0.0002474784851074219,5.414213562373095,6,"(5, 8, 9)","(10, 8, 8)",54
city,astar,0.0002486705780029297,5.414213562373095,6,"(5, 8, 9)","(10, 8, 8)",54
city,astar,0.0006115436553955078,7.82842712474619,13,"(3, 4, 3)","(10, 2, 3)",55
city,astar,0.0005886554718017578,7.82842712474619,13,"(3, 4, 3)","(10, 2, 3)",55
city,astar,0.0006024837493896484,7.82842712474619,13,"(3, 4, 3)","(10, 2, 3)",55
city,astar,0.0005936622619628906,7.82842712474619,13,"(3, 4, 3)","(10, 2, 3)",55
city,astar,0.0009222030639648438,7.82842712474619,13,"(3, 4, 3)","(10, 2, 3)",55
city,astar,0.0005915164947509766,7.82842712474619,13,"(3, 4, 3)","(10, 2, 3)",55
city,astar,0.0005967617034912109,7.82842712474619,13,"(3, 4, 3)","(10, 2, 3)",55
city,astar,0.0005943775177001953,7.82842712474619,13,"(3, 4, 3)","(10, 2, 3)",55
city,astar,0.0005948543548583984,7.82842712474619,13,"(3, 4, 3)","(10, 2, 3)",55
city,astar,0.0006012916564941406,7.82842712474619,13,"(3, 4, 3)","(10, 2, 3)",55
city,astar,0.0003807544708251953,4.732050807568877,9,"(18, 1, 8)","(17, 5, 9)",56
city,astar,0.0007061958312988281,4.732050807568877,9,"(18, 1, 8)","(17, 5, 9)",56
city,astar,0.00038695335388183594,4.732050807568877,9,"(18, 1, 8)","(17, 5, 9)",56
city,astar,0.00038814544677734375,4.732050807568877,9,"(18, 1, 8)","(17, 5, 9)",56
city,astar,0.0003936290740966797,4.732050807568877,9,"(18, 1, 8)","(17, 5, 9)",56
city,astar,0.00039076805114746094,4.732050807568877,9,"(18, 1, 8)","(17, 5, 9)",56
city,astar,0.0003819465637207031,4.732050807568877,9,"(18, 1, 8)","(17, 5, 9)",56
city,astar,0.00037932395935058594,4.732050807568877,9,"(18, 1, 8)","(17, 5, 9)",56
city,astar,0.0003895759582519531,4.732050807568877,9,"(18, 1, 8)","(17, 5, 9)",56
city,astar,0.0007028579711914062,4.732050807568877,9,"(18, 1, 8)","(17, 5, 9)",56
city,astar,0.0011518001556396484,9.024579547452822,22,"(2, 6, 1)","(8, 9, 6)",57
city,astar,0.0011627674102783203,9.024579547452822,22,"(2, 6, 1)","(8, 9, 6)",57
city,astar,0.001149892807006836,9.024579547452822,22,"(2, 6, 1)","(8, 9, 6)",57
city,astar,0.0011658668518066406,9.024579547452822,22,"(2, 6, 1)","(8, 9, 6)",57
city,astar,0.001157522201538086,9.024579547452822,22,"(2, 6, 1)","(8, 9, 6)",57
city,astar,0.0011467933654785156,9.024579547452822,22,"(2, 6, 1)","(8, 9, 6)",57
city,astar,0.0011522769927978516,9.024579547452822,22,"(2, 6, 1)","(8, 9, 6)",57
city,astar,0.001416921615600586,9.024579547452822,22,"(2, 6, 1)","(8, 9, 6)",57
city,astar,0.0011639595031738281,9.024579547452822,22,"(2, 6, 1)","(8, 9, 6)",57
city,astar,0.0011794567108154297,9.024579547452822,22,"(2, 6, 1)","(8, 9, 6)",57
city,astar,0.0021796226501464844,13.242640687119286,47,"(19, 4, 4)","(7, 1, 4)",58
city,astar,0.0021278858184814453,13.242640687119286,47,"(19, 4, 4)","(7, 1, 4)",58
city,astar,0.0021266937255859375,13.242640687119286,47,"(19, 4, 4)","(7, 1, 4)",58
city,astar,0.002112150192260742,13.242640687119286,47,"(19, 4, 4)","(7, 1, 4)",58
city,astar,0.002125263214111328,13.242640687119286,47,"(19, 4, 4)","(7, 1, 4)",58
city,astar,0.0021326541900634766,13.242640687119286,47,"(19, 4, 4)","(7, 1, 4)",58
city,astar,0.0021467208862304688,13.242640687119286,47,"(19, 4, 4)","(7, 1, 4)",58
city,astar,0.0021402835845947266,13.242640687119286,47,"(19, 4, 4)","(7, 1, 4)",58
city,astar,0.0021317005157470703,13.242640687119286,47,"(19, 4, 4)","(7, 1, 4)",58
city,astar,0.002379894256591797,13.242640687119286,47,"(19, 4, 4)","(7, 1, 4)",58
city,astar,0.0014042854309082031,8.560477932315067,28,"(8, 2, 8)","(1, 3, 5)",59
city,astar,0.0013883113861083984,8.560477932315067,28,"(8, 2, 8)","(1, 3, 5)",59
city,astar,0.0013899803161621094,8.560477932315067,28,"(8, 2, 8)","(1, 3, 5)",59
city,astar,0.0014028549194335938,8.560477932315067,28,"(8, 2, 8)","(1, 3, 5)",59
city,astar,0.0013773441314697266,8.560477932315067,28,"(8, 2, 8)","(1, 3, 5)",59
city,astar,0.0014050006866455078,8.560477932315067,28,"(8, 2, 8)","(1, 3, 5)",59
city,astar,0.001405954360961914,8.560477932315067,28,"(8, 2, 8)","(1, 3, 5)",59
city,astar,0.0014164447784423828,8.560477932315067,28,"(8, 2, 8)","(1, 3, 5)",59
city,astar,0.0014119148254394531,8.560477932315067,28,"(8, 2, 8)","(1, 3, 5)",59
city,astar,0.0014057159423828125,8.560477932315067,28,"(8, 2, 8)","(1, 3, 5)",59
city,astar,0.0005643367767333984,5.732050807568877,12,"(10, 5, 3)","(9, 4, 8)",60
city,astar,0.0005707740783691406,5.732050807568877,12,"(10, 5, 3)","(9, 4, 8)",60
city,astar,0.00058746337890625,5.732050807568877,12,"(10, 5, 3)","(9, 4, 8)",60
city,astar,0.0005872249603271484,5.732050807568877,12,"(10, 5, 3)","(9, 4, 8)",60
city,astar,0.0005934238433837891,5.732050807568877,12,"(10, 5, 3)","(9, 4, 8)",60
city,astar,0.0005767345428466797,5.732050807568877,12,"(10, 5, 3)","(9, 4, 8)",60
city,astar,0.0009036064147949219,5.732050807568877,12,"(10, 5, 3)","(9, 4, 8)",60
city,astar,0.0005819797515869141,5.732050807568877,12,"(10, 5, 3)","(9, 4, 8)",60
city,astar,0.0005850791931152344,5.732050807568877,12,"(10, 5, 3)","(9, 4, 8)",60
city,astar,0.0005788803100585938,5.732050807568877,12,"(10, 5, 3)","(9, 4, 8)",60
city,astar,0.0037546157836914062,14.681433796945203,78,"(16, 3, 9)","(7, 13, 6)",61
city,astar,0.003682851791381836,14.681433796945203,78,"(16, 3, 9)","(7, 13, 6)",61
city,astar,0.003695964813232422,14.681433796945203,78,"(16, 3, 9)","(7, 13, 6)",61
city,astar,0.0037093162536621094,14.681433796945203,78,"(16, 3, 9)","(7, 13, 6)",61
city,astar,0.003969430923461914,14.681433796945203,78,"(16, 3, 9)","(7, 13, 6)",61
city,astar,0.003682374954223633,14.681433796945203,78,"(16, 3, 9)","(7, 13, 6)",61
city,astar,0.0036492347717285156,14.681433796945203,78,"(16, 3, 9)","(7, 13, 6)",61
city,astar,0.0036215782165527344,14.681433796945203,78,"(16, 3, 9)","(7, 13, 6)",61
city,astar,0.0036606788635253906,14.681433796945203,78,"(16, 3, 9)","(7, 13, 6)",61
city,astar,0.0036504268646240234,14.681433796945203,78,"(16, 3, 9)","(7, 13, 6)",61
city,astar,0.0054378509521484375,14.024579547452824,133,"(19, 3, 2)","(8, 8, 5)",62
city,astar,0.005452871322631836,14.024579547452824,133,"(19, 3, 2)","(8, 8, 5)",62
city,astar,0.005394697189331055,14.024579547452824,133,"(19, 3, 2)","(8, 8, 5)",62
city,astar,0.0053822994232177734,14.024579547452824,133,"(19, 3, 2)","(8, 8, 5)",62
city,astar,0.005411624908447266,14.024579547452824,133,"(19, 3, 2)","(8, 8, 5)",62
city,astar,0.005452394485473633,14.024579547452824,133,"(19, 3, 2)","(8, 8, 5)",62
city,astar,0.0056438446044921875,14.024579547452824,133,"(19, 3, 2)","(8, 8, 5)",62
city,astar,0.006543874740600586,14.024579547452824,133,"(19, 3, 2)","(8, 8, 5)",62
city,astar,0.005402803421020508,14.024579547452824,133,"(19, 3, 2)","(8, 8, 5)",62
city,astar,0.0053558349609375,14.024579547452824,133,"(19, 3, 2)","(8, 8, 5)",62
city,astar,0.0006291866302490234,7.242640687119285,13,"(15, 8, 5)","(9, 8, 2)",63
city,astar,0.0006337165832519531,7.242640687119285,13,"(15, 8, 5)","(9, 8, 2)",63
city,astar,0.0006384849548339844,7.242640687119285,13,"(15, 8, 5)","(9, 8, 2)",63
city,astar,0.0006220340728759766,7.242640687119285,13,"(15, 8, 5)","(9, 8, 2)",63
city,astar,0.0006279945373535156,7.242640687119285,13,"(15, 8, 5)","(9, 8, 2)",63
city,astar,0.0009391307830810547,7.242640687119285,13,"(15, 8, 5)","(9, 8, 2)",63
city,astar,0.0006046295166015625,7.242640687119285,13,"(15, 8, 5)","(9, 8, 2)",63
city,astar,0.0006134510040283203,7.242640687119285,13,"(15, 8, 5)","(9, 8, 2)",63
city,astar,0.000614166259765625,7.242640687119285,13,"(15, 8, 5)","(9, 8, 2)",63
city,astar,0.0006244182586669922,7.242640687119285,13,"(15, 8, 5)","(9, 8, 2)",63
city,astar,0.002750873565673828,12.120955864630133,65,"(16, 2, 7)","(18, 11, 1)",64
city,astar,0.002705812454223633,12.120955864630133,65,"(16, 2, 7)","(18, 11, 1)",64
city,astar,0.0030527114868164062,12.120955864630133,65,"(16, 2, 7)","(18, 11, 1)",64
city,astar,0.002945423126220703,12.120955864630133,65,"(16, 2, 7)","(18, 11, 1)",64
city,astar,0.002939462661743164,12.120955864630133,65,"(16, 2, 7)","(18, 11, 1)",64
city,astar,0.0029289722442626953,12.120955864630133,65,"(16, 2, 7)","(18, 11, 1)",64
city,astar,0.0029447078704833984,12.120955864630133,65,"(16, 2, 7)","(18, 11, 1)",64
city,astar,0.0029718875885009766,12.120955864630133,65,"(16, 2, 7)","(18, 11, 1)",64
city,astar,0.0029227733612060547,12.120955864630133,65,"(16, 2, 7)","(18, 11, 1)",64
city,astar,0.0029473304748535156,12.120955864630133,65,"(16, 2, 7)","(18, 11, 1)",64
